f2262|Medical Questions|Patient name|null
f2263|Medical Questions|Medical diagnosis|null
f2264|Medical Questions|Date first diagnosed|"19700101"
f2265|Medical Questions|Date of last symptoms, consultation and/or hospitalisation|"19700101"
f2266|Medical Questions|Medicine used for this condition and dosage|null
f2267|Medical Questions|Date of last treatment|"19700101"
f2268|Medical Questions|Blood conditions: Example: deep vein thrombosis, anaemia, ITP (platelet deficiency), polycythaemia vera, blood clotting diseases, leukaemia, lymphoma, pulmonary embolism, haemophilia and other bleeding disorders.|"Yes"
f2269|Medical Questions|Patient name|null
f2270|Medical Questions|Medical diagnosis|null
f2271|Medical Questions|Date first diagnosed|"19700101"
f2272|Medical Questions|Date of last symptoms, consultation and/or hospitalisation|"19700101"
f2273|Medical Questions|Medicine used for this condition and dosage|null
f2274|Medical Questions|Date of last treatment|"19700101"
f2275|Medical Questions|Eye conditions: Example: cataract, keratoconus (cross linkage), corneal ulcer, uveitis, glaucoma, squint, ptosis, any abnormality of eyelids, retinopathy, macular degeneration, cornea transplant, eye surgery, blurry vision, blindness (partial or full), retinal detachment.|"Yes"
f2276|Medical Questions|Patient name|null
f2277|Medical Questions|Medical diagnosis|null
f2278|Medical Questions|Date first diagnosed|"19700101"
f2279|Medical Questions|Date of last symptoms, consultation and/or hospitalisation|"19700101"
f2280|Medical Questions|Medicine used for this condition and dosage|null
f2281|Medical Questions|Date of last treatment|"19700101"
f2282|Medical Questions|Ear, nose and throat (ENT) and dentistry conditions: Example: chronic otitis media (middle ear infection), chronic otitis externa, hearing problems, hearing aid, cochlear implant, tonsillitis, adenoiditis, vertigo, deafness, sinus problem, nasal surgery, dental treatment or dental surgery.|"Yes"
f2283|Medical Questions|Patient name|null
f2284|Medical Questions|Medical diagnosis|null
f2285|Medical Questions|Date first diagnosed|"19700101"
f2286|Medical Questions|Date of last symptoms, consultation and/or hospitalisation|"19700101"
f2287|Medical Questions|Male urogenital conditions: Example: prostate disorders, urogenital defects, varicocele, tumours, undescended testes, phimosis, urinary incontinence, retention.|"Yes"
f2288|Medical Questions|Patient name|null
f2289|Medical Questions|Medical diagnosis|null
f2290|Medical Questions|Date first diagnosed|"19700101"
f2291|Medical Questions|Date of last symptoms, consultation and/or hospitalisation|"19700101"
f2292|Medical Questions|Medicine used for this condition and dosage|null
f2293|Medical Questions|Date of last treatment|"19700101"
f2294|Medical Questions|Are you or any of your dependants expecting to have medical investigations or surgery or planning:  hospitalisation or treatment in the next 12 months or have you been admitted to hospital/seen in casualty in the last 12 months?|"Yes"
f2295|Medical Questions|Patient name|null
f2296|Medical Questions|Medical diagnosis|null
f2297|Medical Questions|Date first diagnosed|"19700101"
f2298|Medical Questions|Date of last symptoms, consultation and/or hospitalisation|"19700101"
f2299|Medical Questions|Medicine used for this condition and dosage|null
f2300|Medical Questions|Date of last treatment|"19700101"
f2301|Medical Questions|Have you or any of your dependants received or not yet received medical advice or treatment for symptoms, not yet diagnosed by a medical professional, in the last 12 months before this application?|"Yes"
f2302|Medical Questions|Patient name|null
f2303|Medical Questions|Medical diagnosis|null
f2304|Medical Questions|Date first diagnosed|"19700101"
f2305|Medical Questions|Date of last symptoms, consultation and/or hospitalisation|"19700101"
f2306|Medical Questions|Medicine used for this condition and dosage|null
f2307|Medical Questions|Date of last treatment|"19700101"
f2308|Medical Questions|Have you or any of your dependants been diagnosed with or received treatment for, any condition/symptom not mentioned in the questions above, in the last 12 months before this application?|"Yes"
f2309|Medical Questions|Patient name|null
f2310|Medical Questions|Medical diagnosis|null
f2311|Medical Questions|Date first diagnosed|"19700101"
f2312|Medical Questions|Date of last symptoms, consultation and/or hospitalisation|"19700101"
f2313|Medical Questions|Medicine used for this condition and dosage|null
f2314|Medical Questions|Date of last treatment|"19700101"
